OG0007653	Breviolum34574	K08798
OG0002742	Breviolum31674	K09564
OG0007005	Breviolum1705	K15281
OG0006081	Breviolum38651	K10839
OG0007449	Breviolum58787	K25656
OG0002193	Breviolum233004	K07376
OG0006309	Breviolum43760	K08176
OG0007126	Breviolum78291	K15007
OG0000949	Breviolum247238	K02880
OG0002781	Breviolum62677	K10590
OG0004547	Breviolum70959	K20027
OG0001424	Breviolum19245	K13619
OG0003422	Breviolum306090	K04905
OG0000182	Breviolum95699	K07376
OG0003018	Breviolum17315	K03320
OG0004241	Breviolum28193	K03515
OG0000130	Breviolum194077	K00134
OG0007565	Breviolum310296	K13577
OG0003931	Breviolum92881	K11251
OG0000126	Breviolum62378	K04043
OG0001644	Breviolum30603	K10523
OG0003480	Breviolum345473	K05542
OG0000387	Breviolum335212	K03178
OG0005686	Breviolum226583	K02151
OG0005497	Breviolum264440	K07146
OG0000279	Breviolum399431	K11407
OG0007647	Breviolum303444	K22763
OG0000340	Breviolum171646	K12373
OG0002603	Breviolum318827	K12830
OG0002405	Breviolum310512	K10773
OG0000265	Breviolum353006	K04460
OG0002388	Breviolum276067	K00605
OG0005263	Breviolum69505	K14565
OG0004738	Breviolum1779	K01515
OG0000335	Breviolum194396	K05666
OG0005000	Breviolum70415	K17260
OG0001270	Breviolum266654	K01883
OG0001846	Breviolum265015	K08151
OG0004447	Breviolum70393	K09592
OG0005925	Breviolum226182	K02699
OG0005953	Breviolum314443	K09166
OG0005178	Breviolum81596	K22991
OG0004424	Breviolum8736	K00605
OG0005575	Breviolum90826	K20181
OG0000106	Breviolum49029	K23257
OG0000226	Breviolum4732	K01803
OG0004222	Breviolum7267	K04460
OG0001034	Breviolum231042	K06058
OG0007699	Breviolum30486	K10251
OG0000178	Breviolum246222	K02984
OG0007041	Breviolum353525	K02258
OG0004482	Breviolum32282	K12603
OG0002735	Breviolum304934	K03246
OG0000710	Breviolum53389	K06867
OG0000399	Breviolum97400	K04855
OG0000004	Breviolum1941	K13412
OG0000183	Breviolum267093	K07376
OG0002624	Breviolum70894	K14292
OG0006584	Breviolum93990	K23994
OG0004784	Breviolum17830	K11160
OG0000915	Breviolum170742	K14326
OG0001338	Breviolum225873	K10380
OG0003959	Breviolum272042	K06130
OG0006944	Breviolum89661	K10875
OG0000591	Breviolum169463	K22754
OG0000805	Breviolum92895	K15112
OG0007614	Breviolum229662	K17506
OG0000436	Breviolum179846	K24816
OG0001224	Breviolum356303	K14855
OG0002502	Breviolum216180	K01783
OG0002997	Breviolum360946	K02938
OG0002490	Breviolum78250	K04905
OG0003460	Breviolum92577	K24353
OG0002475	Breviolum405347	K04563
OG0003412	Breviolum62853	K01379
OG0000402	Breviolum264397	K03102
OG0005404	Breviolum343536	K13208
OG0000283	Breviolum270071	K00700
OG0000022	Breviolum232231	K01802
OG0002067	Breviolum401018	K12399
OG0003702	Breviolum93799	K06072
OG0001034	Breviolum84971	K06058
OG0000022	Breviolum20123	K01802
OG0000160	Breviolum345308	K17821
OG0001316	Breviolum89807	K00106
OG0003032	Breviolum57214	K12393
OG0003454	Breviolum68463	K11592
OG0006094	Breviolum230282	K15119
OG0002724	Breviolum19240	K03514
OG0000530	Breviolum386979	K03462
OG0006291	Breviolum6716	K04373
OG0007276	Breviolum43960	K14155
OG0000404	Breviolum184228	K19525
OG0001451	Breviolum184491	K00671
OG0002360	Breviolum6207	K13412
OG0006667	Breviolum74948	K00344
OG0006228	Breviolum89622	K02437
OG0001191	Breviolum70691	K02945
OG0001461	Breviolum74483	K20872
OG0004354	Breviolum7706	K13412
OG0004113	Breviolum264671	K01067
OG0000067	Breviolum90009	K01365
OG0001107	Breviolum44227	K22943
OG0000013	Breviolum63737	K10325
OG0003436	Breviolum389200	K05543
OG0006806	Breviolum68521	K11323
OG0007680	Breviolum69109	K06639
OG0006131	Breviolum50556	K06176
OG0000600	Breviolum7534	K02216
OG0001552	Breviolum48701	K01128
OG0002264	Breviolum33181	K03834
OG0007525	Breviolum394404	K00925
OG0001923	Breviolum72116	K07953
OG0006679	Breviolum392119	K01070
OG0006070	Breviolum48391	K05349
OG0005829	Breviolum351479	K00059
OG0004087	Breviolum44500	K03772
OG0004768	Breviolum57530	K04950
OG0001550	Breviolum41696	K25587
OG0001745	Breviolum399054	K11182
OG0003737	Breviolum59821	K09843
OG0002158	Breviolum240638	K16914
OG0006803	Breviolum34468	K00648
OG0001324	Breviolum385277	K24984
OG0000265	Breviolum68399	K04460
OG0005773	Breviolum43466	K06148
OG0004564	Breviolum90444	K10380
OG0000387	Breviolum303072	K03178
OG0002712	Breviolum19522	K00052
OG0007405	Breviolum387703	K01424
OG0007594	Breviolum391004	K18643
OG0000864	Breviolum61864	K04886
OG0000321	Breviolum87936	K20242
OG0005257	Breviolum2124	K00793
OG0000417	Breviolum187191	K07374
OG0001045	Breviolum187463	K02703
OG0000337	Breviolum351032	K02918
OG0007027	Breviolum99475	K16744
OG0002767	Breviolum81738	K02835
OG0007324	Breviolum292079	K22068
OG0000962	Breviolum170885	K01379
OG0000102	Breviolum266865	K00645
OG0002915	Breviolum55728	K25192
OG0002659	Breviolum389271	K16726
OG0006953	Breviolum230318	K14652
OG0001093	Breviolum179518	K01135
OG0001025	Breviolum72703	K12323
OG0003749	Breviolum264226	K15111
OG0006539	Breviolum98873	K06961
OG0000913	Breviolum308586	K07904
OG0006383	Breviolum388233	K10393
OG0003180	Breviolum9460	K08292
OG0000021	Breviolum402119	K22763
OG0007559	Breviolum229069	K00654
OG0006535	Breviolum95774	K24706
OG0004782	Breviolum5151	K19760
OG0000429	Breviolum305599	K03281
OG0001356	Breviolum38615	K18478
OG0000544	Breviolum60038	K11253
OG0001448	Breviolum53487	K13179
OG0007283	Breviolum63124	K03635
OG0000387	Breviolum95	K03178
OG0003708	Breviolum69666	K00856
OG0005035	Breviolum213489	K08515
OG0003661	Breviolum62613	K00486
OG0001135	Breviolum233668	K05312
OG0002916	Breviolum99146	K00387
OG0004780	Breviolum81844	K15701
OG0004848	Breviolum87948	K10165
OG0002043	Breviolum179682	K20893
OG0007537	Breviolum345636	K15789
OG0000067	Breviolum230647	K16292
OG0005736	Breviolum59230	K17609
OG0000518	Breviolum305372	K15865
OG0000949	Breviolum306049	K02880
OG0007258	Breviolum58688	K04043
OG0006887	Breviolum61264	K20498
OG0002293	Breviolum306498	K03500
OG0003963	Breviolum58522	K10277
OG0007150	Breviolum266925	K08770
OG0000210	Breviolum387284	K14297
OG0000362	Breviolum68453	K04955
OG0001756	Breviolum58853	K01128
OG0005498	Breviolum389373	K19755
OG0000373	Breviolum271310	K03235
OG0007561	Breviolum175935	K01315
OG0004368	Breviolum59018	K11087
OG0000005	Breviolum98164	K10392
OG0000370	Breviolum206920	K07944
OG0003024	Breviolum62553	K03809
OG0004109	Breviolum70408	K06639
OG0000923	Breviolum61890	K19882
OG0000045	Breviolum390579	K15664
OG0003233	Breviolum97004	K14553
OG0007486	Breviolum349766	K20310
OG0003382	Breviolum389940	K07238
OG0006912	Breviolum98382	K15177
OG0000172	Breviolum77080	K13611
OG0007372	Breviolum59825	K19027
OG0001304	Breviolum68669	K05330
OG0001506	Breviolum383908	K23025
OG0003750	Breviolum169601	K10407
OG0001204	Breviolum252533	K02936
OG0005593	Breviolum232397	K06180
OG0005333	Breviolum68196	K13239
OG0002234	Breviolum359166	K03769
OG0000335	Breviolum4545	K05673
OG0007697	Breviolum58350	K00837
OG0004856	Breviolum348452	K07890
OG0000057	Breviolum349745	K04428
OG0007735	Breviolum304155	K13754
OG0005685	Breviolum2913	K21888
OG0004312	Breviolum226198	K15687
OG0000570	Breviolum58406	K13289
OG0001823	Breviolum167592	K00803
OG0006020	Breviolum393488	K00620
OG0003161	Breviolum345841	K08493
OG0000680	Breviolum205578	K17943
OG0003634	Breviolum62760	K00641
OG0000157	Breviolum81655	K05673
OG0000248	Breviolum303752	K07300
OG0000211	Breviolum83307	K09503
OG0005069	Breviolum311217	K07442
OG0002693	Breviolum69059	K02528
OG0000169	Breviolum269906	K12132
OG0006561	Breviolum2736	K15429
OG0005905	Breviolum71152	K17094
OG0004303	Breviolum62017	K12165
OG0001402	Breviolum92812	K24729
OG0006052	Breviolum227476	K11536
OG0004945	Breviolum52550	K03321
OG0000577	Breviolum56086	K04908
OG0000012	Breviolum180281	K03283
OG0000089	Breviolum172744	K10408
OG0002425	Breviolum33944	K00799
OG0007307	Breviolum232172	K01619
OG0006841	Breviolum62923	K00799
OG0004304	Breviolum174877	K02720
OG0000112	Breviolum309265	K02183
OG0005585	Breviolum58568	K13026
OG0001404	Breviolum265862	K22588
OG0001568	Breviolum270527	K13202
OG0003482	Breviolum68622	K03929
OG0007010	Breviolum74568	K04908
OG0000112	Breviolum37334	K02183
OG0000503	Breviolum62837	K01076
OG0000893	Breviolum343731	K20279
OG0006710	Breviolum68944	K08292
OG0001675	Breviolum388328	K01462
OG0000342	Breviolum62727	K03686
OG0000928	Breviolum268845	K08956
OG0000165	Breviolum69183	K05849
OG0005847	Breviolum94092	K15283
OG0000474	Breviolum51307	K04604
OG0003481	Breviolum177135	K24485
OG0000741	Breviolum266733	K04371
OG0000138	Breviolum48454	K19041
OG0003440	Breviolum62264	K24939
OG0000013	Breviolum98444	K24047
OG0005892	Breviolum307113	K06924
OG0005397	Breviolum168231	K20715
OG0005565	Breviolum70008	K25440
OG0001485	Breviolum35931	K00789
OG0003294	Breviolum32306	K07299
OG0003874	Breviolum62792	K15272
OG0007078	Breviolum70617	K00383
OG0000602	Breviolum31268	K07115
OG0001968	Breviolum344535	K05605
OG0000385	Breviolum228419	K15665
OG0000804	Breviolum50016	K01537
OG0000158	Breviolum49104	K23257
OG0006703	Breviolum62438	K13412
OG0002937	Breviolum57466	K03676
OG0003911	Breviolum384109	K02542
OG0000523	Breviolum31633	K06188
OG0007179	Breviolum74597	K14963
OG0000200	Breviolum33167	K15013
OG0004783	Breviolum70535	K24728
OG0000777	Breviolum82820	K20029
OG0006587	Breviolum264023	K24512
OG0004888	Breviolum302955	K12421
OG0001027	Breviolum76356	K08596
OG0002820	Breviolum284764	K00147
OG0004383	Breviolum33730	K15100
OG0001173	Breviolum347533	K15045
OG0001231	Breviolum42370	K13071
OG0000211	Breviolum383273	K03686
OG0003954	Breviolum60133	K25450
OG0005329	Breviolum302963	K01534
OG0000767	Breviolum267113	K20416
OG0006554	Breviolum226972	K10658
OG0006592	Breviolum209732	K10746
OG0007733	Breviolum6867	K14684
OG0000625	Breviolum7546	K24835
OG0001400	Breviolum86832	K01893
OG0002266	Breviolum270707	K13026
OG0004052	Breviolum343451	K08957
OG0002108	Breviolum388984	K21734
OG0005962	Breviolum27965	K17783
OG0005595	Breviolum31801	K09838
OG0007627	Breviolum67578	K18055
OG0007360	Breviolum354074	K25611
OG0000242	Breviolum384341	K04688
OG0001581	Breviolum265810	K10666
OG0005146	Breviolum302869	K13412
OG0001281	Breviolum305381	K13102
OG0003084	Breviolum355215	K09496
OG0007417	Breviolum44844	K00626
OG0000098	Breviolum58049	K09571
OG0007056	Breviolum306154	K03676
OG0000128	Breviolum65918	K08582
OG0001208	Breviolum166537	K01507
OG0007354	Breviolum306412	K03327
OG0002461	Breviolum7514	K12132
OG0006683	Breviolum192437	K06943
OG0005844	Breviolum69586	K04882
OG0002019	Breviolum385499	K00166
OG0006403	Breviolum226553	K00641
OG0004491	Breviolum230916	K24419
OG0001525	Breviolum49604	K08857
OG0006782	Breviolum269264	K17807
OG0000570	Breviolum19558	K16298
OG0002320	Breviolum347246	K11087
OG0007043	Breviolum41870	K06130
OG0001947	Breviolum28755	K13037
OG0006442	Breviolum406988	K21440
OG0000021	Breviolum23720	K22763
OG0007259	Breviolum62661	K10592
OG0005214	Breviolum58767	K13412
OG0002007	Breviolum99302	K23625
OG0007550	Breviolum67190	K02036
OG0005083	Breviolum388552	K02183
OG0002599	Breviolum69068	K12766
OG0003629	Breviolum85826	K11530
OG0001643	Breviolum16627	K18272
OG0002379	Breviolum17179	K19757
OG0004804	Breviolum70543	K12493
OG0000935	Breviolum385239	K01379
OG0003894	Breviolum347440	K03686
OG0001405	Breviolum185560	K10380
OG0005845	Breviolum233517	K00077
OG0003941	Breviolum303484	K01363
OG0006019	Breviolum63553	K16482
OG0003929	Breviolum65655	K09553
OG0000524	Breviolum83150	K15516
OG0004149	Breviolum70085	K14652
OG0000208	Breviolum267154	K22745
OG0002757	Breviolum21940	K14803
OG0000713	Breviolum266272	K01647
OG0000618	Breviolum309487	K08855
OG0001985	Breviolum351886	K13615
OG0005441	Breviolum98208	K00948
OG0005091	Breviolum304517	K01069
OG0004278	Breviolum92926	K04711
OG0004207	Breviolum86146	K13412
OG0006328	Breviolum59538	K15275
OG0000257	Breviolum82787	K01953
OG0006075	Breviolum62294	K11481
OG0004110	Breviolum70394	K12348
OG0004399	Breviolum53331	K02201
OG0002716	Breviolum304199	K22900
OG0002942	Breviolum70956	K15777
OG0000532	Breviolum28928	K05389
OG0003865	Breviolum238114	K08803
OG0001133	Breviolum389767	K10418
OG0005129	Breviolum384208	K16465
OG0004960	Breviolum392469	K18798
OG0003957	Breviolum351416	K03848
OG0003824	Breviolum90139	K14765
OG0000088	Breviolum293317	K04345
OG0000190	Breviolum95380	K04459
OG0002683	Breviolum68608	K24070
OG0005185	Breviolum50814	K06943
OG0000546	Breviolum81303	K04427
OG0001447	Breviolum51414	K06515
OG0005385	Breviolum195738	K00471
OG0004162	Breviolum203981	K24224
OG0007353	Breviolum266880	K01183
OG0001884	Breviolum82519	K10380
OG0006875	Breviolum166673	K10799
OG0005151	Breviolum31640	K00812
OG0002534	Breviolum71054	K00140
OG0003280	Breviolum97077	K00616
OG0006636	Breviolum62529	K01951
OG0002499	Breviolum304407	K01510
OG0002580	Breviolum57834	K01240
OG0006461	Breviolum206347	K07512
OG0005625	Breviolum68695	K01517
OG0004506	Breviolum74974	K12386
OG0005346	Breviolum49128	K12822
OG0001614	Breviolum82668	K11088
OG0000182	Breviolum70702	K07376
OG0003389	Breviolum69849	K16483
OG0005960	Breviolum344316	K10380
OG0001464	Breviolum70745	K04460
OG0007363	Breviolum387668	K11713
OG0007303	Breviolum74188	K14571
OG0000552	Breviolum170176	K09257
OG0001847	Breviolum207706	K01254
OG0000109	Breviolum346905	K13984
OG0003462	Breviolum269939	K08334
OG0000849	Breviolum53432	K00434
OG0000160	Breviolum78171	K10664
OG0000311	Breviolum233089	K23424
OG0000151	Breviolum210022	K13207
OG0001520	Breviolum51055	K21866
OG0000246	Breviolum394244	K03259
OG0000566	Breviolum3625	K02915
OG0003961	Breviolum71113	K20031
OG0000785	Breviolum172846	K03263
OG0001267	Breviolum172864	K02636
OG0003733	Breviolum1829	K07126
OG0005234	Breviolum304742	K00991
OG0006494	Breviolum97950	K06316
OG0001647	Breviolum386897	K01195
OG0000732	Breviolum207993	K00939
OG0000415	Breviolum346452	K14753
OG0001255	Breviolum31146	K02154
OG0000474	Breviolum188698	K04604
OG0000999	Breviolum69276	K12834
OG0000052	Breviolum303639	K04739
OG0000574	Breviolum94807	K04955
OG0006133	Breviolum229802	K02874
OG0005231	Breviolum384731	K06013
OG0007511	Breviolum33217	K12193
OG0003823	Breviolum226001	K15687
OG0001309	Breviolum387239	K10380
OG0001009	Breviolum280517	K00476
OG0000718	Breviolum209043	K01379
OG0006404	Breviolum311285	K00858
OG0000914	Breviolum68581	K01358
OG0002014	Breviolum389451	K17506
OG0001883	Breviolum387823	K00939
OG0002670	Breviolum80873	K03868
OG0000539	Breviolum393536	K02987
OG0000349	Breviolum80490	K00472
OG0001796	Breviolum38553	K01915
OG0000022	Breviolum266140	K01802
OG0005235	Breviolum227360	K12825
OG0005445	Breviolum9631	K17087
OG0004356	Breviolum267692	K24764
OG0002514	Breviolum388504	K04739
OG0002922	Breviolum3023	K11097
OG0006536	Breviolum68928	K15042
OG0002495	Breviolum83189	K17470
OG0005941	Breviolum198908	K00002
OG0006974	Breviolum165138	K22377
OG0005430	Breviolum48372	K05643
OG0002103	Breviolum49329	K11086
OG0003889	Breviolum193522	K07436
OG0001755	Breviolum28933	K08794
OG0003261	Breviolum54461	K07573
OG0000782	Breviolum54534	K02114
OG0000128	Breviolum69145	K08582
OG0002276	Breviolum93835	K08795
OG0001958	Breviolum266139	K15521
OG0000413	Breviolum350108	K15377
OG0001598	Breviolum28836	K14456
OG0001903	Breviolum78252	K06911
OG0003342	Breviolum4427	K13354
OG0002835	Breviolum58506	K07513
OG0006728	Breviolum343605	K01663
OG0006261	Breviolum93245	K05286
OG0000181	Breviolum94053	K07151
OG0001192	Breviolum304139	K01673
OG0000282	Breviolum235998	K09568
OG0000119	Breviolum68491	K04855
OG0000004	Breviolum6346	K13412
OG0005222	Breviolum28727	K12410
OG0006007	Breviolum319674	K02183
OG0006234	Breviolum9067	K12132
OG0000602	Breviolum71149	K07115
OG0002023	Breviolum231879	K07407
OG0005972	Breviolum303485	K01609
OG0004449	Breviolum31648	K12035
OG0000459	Breviolum72177	K04856
OG0000275	Breviolum31044	K04079
OG0007473	Breviolum207243	K17505
OG0000769	Breviolum310790	K02925
OG0000570	Breviolum31658	K16298
OG0000530	Breviolum81435	K03462
OG0001656	Breviolum264014	K22761
OG0004938	Breviolum206812	K13356
OG0001625	Breviolum57646	K13412
OG0005330	Breviolum50608	K08490
OG0002743	Breviolum351690	K02908
OG0002972	Breviolum2728	K08738
OG0005125	Breviolum33315	K00573
OG0006777	Breviolum61945	K21121
OG0004867	Breviolum62979	K16604
OG0002538	Breviolum323088	K06130
OG0002364	Breviolum32603	K03327
OG0000303	Breviolum384123	K20843
OG0003356	Breviolum74780	K13121
OG0001554	Breviolum50593	K01404
OG0002065	Breviolum61994	K13126
OG0003369	Breviolum55187	K23438
OG0000004	Breviolum344647	K13412
OG0000066	Breviolum67611	K17499
OG0003822	Breviolum274532	K07910
OG0001362	Breviolum9552	K10523
OG0006685	Breviolum31284	K25614
OG0001350	Breviolum5135	K03233
OG0004196	Breviolum88504	K08332
OG0000233	Breviolum5535	K05516
OG0003362	Breviolum7051	K00626
OG0001231	Breviolum74039	K13071
OG0005433	Breviolum30826	K12602
OG0002085	Breviolum74699	K13010
OG0005980	Breviolum270690	K12827
OG0000534	Breviolum47047	K03453
OG0001246	Breviolum344791	K01066
OG0000138	Breviolum206649	K15701
OG0001226	Breviolum27462	K05794
OG0001411	Breviolum304442	K10859
OG0004638	Breviolum81128	K15111
OG0005744	Breviolum41137	K19760
OG0005037	Breviolum88894	K12307
OG0004300	Breviolum54687	K08151
OG0003814	Breviolum32515	K02183
OG0001017	Breviolum309882	K12733
OG0005654	Breviolum90681	K18408
OG0005094	Breviolum88901	K08869
OG0004069	Breviolum75055	K19756
OG0000322	Breviolum58660	K12733
OG0002036	Breviolum68457	K22762
OG0006333	Breviolum78341	K00254
OG0006874	Breviolum193904	K17535
OG0004623	Breviolum69503	K01886
OG0002053	Breviolum6553	K14944
OG0000362	Breviolum32642	K04950
OG0000735	Breviolum97989	K06180
OG0002753	Breviolum304841	K13611
OG0005872	Breviolum52360	K12275
OG0001747	Breviolum181477	K00699
OG0003345	Breviolum88989	K04851
OG0004541	Breviolum81298	K14457
OG0000169	Breviolum360171	K12132
OG0006418	Breviolum231238	K10799
OG0006123	Breviolum28140	K00057
OG0003914	Breviolum86901	K06258
OG0000004	Breviolum1957	K13412
OG0006361	Breviolum178553	K12132
OG0002025	Breviolum90392	K10357
OG0005890	Breviolum304611	K10595
OG0000109	Breviolum345754	K09580
OG0006435	Breviolum33466	K21867
OG0000004	Breviolum97005	K13412
OG0004426	Breviolum89642	K01556
OG0000236	Breviolum51133	K06180
OG0007286	Breviolum16761	K14165
OG0000375	Breviolum61871	K09624
OG0002573	Breviolum31484	K04518
OG0004206	Breviolum70814	K23541
OG0001974	Breviolum210023	K07305
OG0006670	Breviolum71111	K13412
OG0003806	Breviolum344000	K21440
OG0000031	Breviolum50511	K06180
OG0000286	Breviolum320750	K02953
OG0007347	Breviolum210617	K15634
OG0000603	Breviolum92709	K01382
OG0004342	Breviolum78465	K01710
OG0001624	Breviolum265567	K04077
OG0003582	Breviolum48384	K11885
OG0001754	Breviolum304112	K22848
OG0006669	Breviolum25009	K01958
OG0006578	Breviolum23305	K09579
OG0001500	Breviolum51681	K00963
OG0006282	Breviolum314055	K13646
OG0006077	Breviolum171644	K13412
OG0001950	Breviolum178606	K02634
OG0003343	Breviolum386117	K10838
OG0006275	Breviolum232685	K16466
OG0005260	Breviolum9186	K02503
OG0003863	Breviolum270934	K09527
OG0002646	Breviolum7342	K09478
OG0000517	Breviolum181465	K10575
OG0003810	Breviolum74839	K10704
OG0000694	Breviolum78167	K24936
OG0007567	Breviolum231658	K03035
OG0006609	Breviolum28126	K06901
OG0002829	Breviolum69431	K02349
OG0002316	Breviolum173893	K24427
OG0004233	Breviolum32529	K00898
OG0005102	Breviolum164263	K09527
OG0000111	Breviolum96018	K15711
OG0006818	Breviolum83278	K06180
OG0002367	Breviolum57853	K23730
OG0000427	Breviolum69625	K08139
OG0004760	Breviolum175821	K19679
OG0000643	Breviolum254283	K02358
OG0001188	Breviolum8916	K12859
OG0000040	Breviolum68428	K13755
OG0000378	Breviolum1837	K00812
OG0003592	Breviolum2336	K12821
OG0004901	Breviolum84863	K10601
OG0000323	Breviolum393491	K12598
OG0003704	Breviolum88146	K20472
OG0007578	Breviolum48346	K05620
OG0004598	Breviolum68198	K11368
OG0005783	Breviolum84432	K06630
OG0000279	Breviolum208486	K11407
OG0002186	Breviolum306014	K11703
OG0000475	Breviolum63272	K12391
OG0003540	Breviolum89924	K13614
OG0004205	Breviolum86883	K07466
OG0003884	Breviolum74824	K14779
OG0000715	Breviolum88801	K22833
OG0007290	Breviolum93415	K10908
OG0005517	Breviolum310100	K06213
OG0003793	Breviolum58325	K18749
OG0004934	Breviolum58757	K12855
OG0001213	Breviolum28787	K21440
OG0006585	Breviolum62471	K14018
OG0000405	Breviolum391046	K00898
